Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Frozen Bottle,2026-09-01,WK 36,Adoor,Swiggy,Snacks,FOFO,Kerela,627.0,0.0,29.86,597.0,0,1,0.0,627.0,600-900,0%
Frozen Bottle,2026-09-01,WK 36,Adoor,Zomato,Dinner,FOFO,Kerela,193.2,45.8,9.66,229.0,0,1,20.0,193.2,100-200,10%-20%
Frozen Bottle,2026-09-01,WK 36,Adoor,Zomato,Lunch,FOFO,Kerela,1602.42,390.6,80.16,1953.0,0,1,20.0,1602.42,>900,10%-20%
Frozen Bottle,2026-09-01,WK 36,Adoor,Zomato,Snacks,FOFO,Kerela,261.0,80.0,13.06,331.0,0,1,24.169184290030213,261.0,200-300,20%-30%
Frozen Bottle,2026-09-01,WK 36,Agra,In Store,Dinner,FOFO,ROI,338.0,0.0,16.92,338.0,0,2,0.0,169.0,100-200,0%
Frozen Bottle,2026-09-01,WK 36,Agra,In Store,Snacks,FOFO,ROI,507.0,0.0,25.36,507.0,0,2,0.0,253.5,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Agra,Swiggy,Lunch,FOFO,ROI,318.0,1.0,15.9,319.0,0,1,0.3134796238244514,318.0,300-400,1%-10%
Frozen Bottle,2026-09-01,WK 36,Agra,Zomato,Lunch,FOFO,ROI,566.0,175.0,28.3,731.0,0,1,23.93980848153215,566.0,500-600,20%-30%
Boba Bar,2026-09-01,WK 36,Akshay Nagar,Ownly,Dinner,FOFO,KA,171.0,0.0,8.56,171.0,0,1,0.0,171.0,100-200,0%
Boba Bar,2026-09-01,WK 36,Akshay Nagar,Swiggy,Lunch,FOFO,KA,308.0,93.0,14.4,381.0,0,1,24.40944881889764,308.0,300-400,20%-30%
Boba Bar,2026-09-01,WK 36,Akshay Nagar,Zomato,Dinner,FOFO,KA,471.0,0.0,23.56,451.0,0,1,0.0,471.0,400-500,0%
Frozen Bottle,2026-09-01,WK 36,Akshay Nagar,Ownly,Dinner,FOFO,KA,267.0,0.0,13.36,267.0,0,1,0.0,267.0,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Akshay Nagar,Swiggy,Snacks,FOFO,KA,1260.0,199.0,60.0,1399.0,0,2,14.224446032880628,630.0,600-900,10%-20%
Frozen Bottle,2026-09-01,WK 36,Akshay Nagar,Zomato,Dinner,FOFO,KA,209.0,0.0,10.46,199.0,0,1,0.0,209.0,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Akshay Nagar,Zomato,Late Night,FOFO,KA,681.0,28.0,34.06,679.0,0,3,4.123711340206185,227.0,200-300,1%-10%
Frozen Bottle,2026-09-01,WK 36,Akshay Nagar,Zomato,Snacks,FOFO,KA,440.0,0.0,22.0,430.0,0,1,0.0,440.0,400-500,0%
Frozen Bottle,2026-09-01,WK 36,Aluva,In Store,Dinner,FOFO,Kerela,845.0,0.0,42.28,845.0,0,3,0.0,281.6666666666667,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Aluva,In Store,Lunch,FOFO,Kerela,508.0,0.0,25.42,508.0,0,2,0.0,254.0,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Aluva,Swiggy,Lunch,FOFO,Kerela,1057.0,0.0,50.86,1017.0,0,2,0.0,528.5,500-600,0%
Frozen Bottle,2026-09-01,WK 36,Aluva,Zomato,Dinner,FOFO,Kerela,917.0,0.0,45.86,887.0,0,2,0.0,458.5,400-500,0%
Frozen Bottle,2026-09-01,WK 36,Aluva,Zomato,Lunch,FOFO,Kerela,425.2,22.8,21.26,428.0,0,1,5.327102803738318,425.2,400-500,1%-10%
Boba Bar,2026-09-01,WK 36,Alwarpet,Swiggy,Snacks,COCO,TN,276.0,264.0,12.8,520.0,0,1,50.76923076923077,276.0,200-300,50%-60%
Frozen Bottle,2026-09-01,WK 36,Alwarpet,In Store,Dinner,COCO,TN,99.0,0.0,4.96,99.0,0,1,0.0,99.0,0-100,0%
Frozen Bottle,2026-09-01,WK 36,Alwarpet,In Store,Lunch,COCO,TN,138.0,0.0,6.9,138.0,0,1,0.0,138.0,100-200,0%
Frozen Bottle,2026-09-01,WK 36,Alwarpet,In Store,Snacks,COCO,TN,187.0,0.0,9.38,187.0,0,3,0.0,62.333333333333336,0-100,0%
Frozen Bottle,2026-09-01,WK 36,Alwarpet,Swiggy,Dinner,COCO,TN,419.01,111.99,19.96,511.0,0,1,21.91585127201565,419.01,400-500,20%-30%
Frozen Bottle,2026-09-01,WK 36,Alwarpet,Swiggy,Snacks,COCO,TN,848.01,341.99,39.9,1140.0,0,1,29.999122807017542,848.01,600-900,20%-30%
Frozen Bottle,2026-09-01,WK 36,Alwarpet,Zomato,Dinner,COCO,TN,1261.0,247.0,63.08,1448.0,0,3,17.058011049723756,420.3333333333333,400-500,10%-20%
Madno,2026-09-01,WK 36,Alwarpet,Swiggy,Late Night,COCO,TN,118.0,103.0,5.4,211.0,0,1,48.81516587677725,118.0,100-200,40%-50%
Madno,2026-09-01,WK 36,Alwarpet,Zomato,Dinner,COCO,TN,378.9,173.1,18.96,532.0,0,2,32.537593984962406,189.45,100-200,30%-40%
Madno,2026-09-01,WK 36,Alwarpet,Zomato,Late Night,COCO,TN,161.0,0.0,8.06,151.0,0,1,0.0,161.0,100-200,0%
Madno,2026-09-01,WK 36,Alwarpet,Zomato,Lunch,COCO,TN,161.0,80.0,8.06,231.0,0,1,34.63203463203463,161.0,100-200,30%-40%
Madno,2026-09-01,WK 36,Alwarpet,Zomato,Snacks,COCO,TN,201.0,0.0,10.06,191.0,0,1,0.0,201.0,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Ambattur,In Store,Dinner,FOFO,TN,8330.0,0.0,416.6,8330.0,0,26,0.0,320.38461538461536,300-400,0%
Frozen Bottle,2026-09-01,WK 36,Ambattur,In Store,Lunch,FOFO,TN,1394.0,0.0,69.72,1394.0,0,4,0.0,348.5,300-400,0%
Frozen Bottle,2026-09-01,WK 36,Ambattur,In Store,Snacks,FOFO,TN,1224.0,0.0,61.24,1224.0,0,4,0.0,306.0,300-400,0%
Frozen Bottle,2026-09-01,WK 36,Ambattur,Swiggy,Dinner,FOFO,TN,600.0,0.0,29.0,580.0,0,2,0.0,300.0,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Ambattur,Swiggy,Snacks,FOFO,TN,1191.0,0.0,57.56,1151.0,0,2,0.0,595.5,500-600,0%
Frozen Bottle,2026-09-01,WK 36,Ananth Nagar,In Store,Dinner,COCO,KA,1055.92,138.08,52.82,1194.0,0,5,11.564489112227806,211.18400000000003,200-300,10%-20%
Frozen Bottle,2026-09-01,WK 36,Ananth Nagar,In Store,Snacks,COCO,KA,377.0,0.0,18.86,377.0,0,2,0.0,188.5,100-200,0%
Frozen Bottle,2026-09-01,WK 36,Ananth Nagar,Swiggy,Dinner,COCO,KA,494.56,364.44,24.24,849.0,0,2,42.92579505300353,247.28,200-300,40%-50%
Frozen Bottle,2026-09-01,WK 36,Ananth Nagar,Swiggy,Lunch,COCO,KA,218.0,112.0,10.4,320.0,0,1,35.0,218.0,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,Ananth Nagar,Swiggy,Snacks,COCO,KA,1243.0,244.0,59.66,1437.0,0,4,16.97981906750174,310.75,300-400,10%-20%
Frozen Bottle,2026-09-01,WK 36,Ananth Nagar,Zomato,Dinner,COCO,KA,1116.0,622.0,55.84,1668.0,0,6,37.29016786570744,186.0,100-200,30%-40%
Frozen Bottle,2026-09-01,WK 36,Ananth Nagar,Zomato,Lunch,COCO,KA,1244.0,547.0,62.22,1721.0,0,6,31.783846600813483,207.3333333333333,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,Ananth Nagar,Zomato,Snacks,COCO,KA,777.95,367.05,38.92,1105.0,0,3,33.21719457013575,259.31666666666666,200-300,30%-40%
Madno,2026-09-01,WK 36,Ananth Nagar,Swiggy,Lunch,COCO,KA,899.0,255.0,42.96,1114.0,0,2,22.89048473967684,449.5,400-500,20%-30%
Frozen Bottle,2026-09-01,WK 36,Annanagar,In Store,Dinner,COCO,TN,6381.79,1721.62,319.24,8103.41,0,42,21.24562375592497,151.94738095238094,100-200,20%-30%
Frozen Bottle,2026-09-01,WK 36,Annanagar,In Store,Late Night,COCO,TN,1360.92,138.08,68.1,1499.0,0,8,9.211474316210808,170.115,100-200,1%-10%
Frozen Bottle,2026-09-01,WK 36,Annanagar,In Store,Lunch,COCO,TN,2178.66,424.34,108.96,2603.0,0,12,16.301959277756435,181.555,100-200,10%-20%
Frozen Bottle,2026-09-01,WK 36,Annanagar,In Store,Snacks,COCO,TN,3185.5,1020.73,159.38,4206.23,0,18,24.26709904118415,176.97222222222223,100-200,20%-30%
Frozen Bottle,2026-09-01,WK 36,Annanagar,Swiggy,Breakfast,COCO,TN,139.0,121.0,6.46,250.0,0,1,48.4,139.0,100-200,40%-50%
Frozen Bottle,2026-09-01,WK 36,Annanagar,Swiggy,Dinner,COCO,TN,1446.0,865.0,68.32,2231.0,0,7,38.77185118780816,206.57142857142856,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,Annanagar,Swiggy,Late Night,COCO,TN,387.0,91.0,18.34,458.0,0,1,19.86899563318777,387.0,300-400,10%-20%
Frozen Bottle,2026-09-01,WK 36,Annanagar,Swiggy,Lunch,COCO,TN,2662.02,383.98,128.62,2956.0,0,4,12.989851150202975,665.505,600-900,10%-20%
Frozen Bottle,2026-09-01,WK 36,Annanagar,Swiggy,Snacks,COCO,TN,1244.0,538.0,59.24,1722.0,0,5,31.24274099883856,248.8,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,Annanagar,Zomato,Dinner,COCO,TN,805.0,541.0,40.26,1296.0,0,5,41.74382716049383,161.0,100-200,40%-50%
Frozen Bottle,2026-09-01,WK 36,Annanagar,Zomato,Late Night,COCO,TN,569.5,625.5,28.48,1165.0,0,2,53.69098712446352,284.75,200-300,50%-60%
Frozen Bottle,2026-09-01,WK 36,Annanagar,Zomato,Lunch,COCO,TN,165.0,155.0,8.26,310.0,0,1,50.0,165.0,100-200,40%-50%
Frozen Bottle,2026-09-01,WK 36,Annanagar,Zomato,Snacks,COCO,TN,692.1,236.9,34.620000000000005,899.0,0,2,26.351501668520577,346.05,300-400,20%-30%
Madno,2026-09-01,WK 36,Annanagar,Swiggy,Dinner,COCO,TN,370.0,103.0,17.5,453.0,0,2,22.737306843267103,185.0,100-200,20%-30%
Frozen Bottle,2026-09-01,WK 36,Attibele,In Store,Dinner,FOFO,KA,88.0,0.0,4.4,88.0,0,1,0.0,88.0,0-100,0%
Frozen Bottle,2026-09-01,WK 36,Attibele,In Store,Lunch,FOFO,KA,1547.46,0.0,77.42,1547.46,0,7,0.0,221.06571428571428,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Attibele,In Store,Snacks,FOFO,KA,1499.23,0.0,74.98,1499.23,0,7,0.0,214.1757142857143,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Attibele,Swiggy,Dinner,FOFO,KA,978.0,521.0,47.92,1479.0,0,3,35.226504394861394,326.0,300-400,30%-40%
Frozen Bottle,2026-09-01,WK 36,Attibele,Swiggy,Lunch,FOFO,KA,180.0,218.0,9.0,398.0,0,1,54.77386934673368,180.0,100-200,50%-60%
Frozen Bottle,2026-09-01,WK 36,Attibele,Zomato,Dinner,FOFO,KA,2426.3,232.7,121.36,2559.0,0,6,9.093395857756937,404.3833333333334,400-500,1%-10%
Frozen Bottle,2026-09-01,WK 36,Attibele,Zomato,Lunch,FOFO,KA,964.0,175.01,48.22,1089.01,0,4,16.0705594989945,241.0,200-300,10%-20%
Frozen Bottle,2026-09-01,WK 36,Attibele,Zomato,Snacks,FOFO,KA,1360.3,334.71,68.02,1635.01,0,4,20.47143442547752,340.075,300-400,20%-30%
Frozen Bottle,2026-09-01,WK 36,Aundh,Zomato,Dinner,FOFO,MH,285.0,50.0,14.26,325.0,0,1,15.384615384615383,285.0,200-300,10%-20%
Frozen Bottle,2026-09-01,WK 36,Aundh,Zomato,Late Night,FOFO,MH,1290.0,200.0,64.52,1440.0,0,3,13.88888888888889,430.0,400-500,10%-20%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,In Store,Dinner,FOFO,MH,1861.23,0.0,93.1,1861.23,0,8,0.0,232.65375,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,In Store,Late Night,FOFO,MH,1151.0,0.0,57.56,1151.0,0,2,0.0,575.5,500-600,0%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,In Store,Lunch,FOFO,MH,1010.5,0.0,50.54,1010.5,0,5,0.0,202.1,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,In Store,Snacks,FOFO,MH,2979.0,0.0,149.0,2979.0,0,10,0.0,297.9,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,Swiggy,Dinner,FOFO,MH,2232.0,0.0,107.6,2152.0,0,4,0.0,558.0,500-600,0%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,Swiggy,Lunch,FOFO,MH,1128.0,0.0,53.9,1078.0,0,2,0.0,564.0,500-600,0%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,Zomato,Closing,FOFO,MH,1122.0,0.0,56.12,1082.0,0,1,0.0,1122.0,>900,0%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,Zomato,Dinner,FOFO,MH,678.0,0.0,33.92,658.0,0,1,0.0,678.0,600-900,0%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,Zomato,Late Night,FOFO,MH,2923.0,0.0,146.16,2813.0,0,5,0.0,584.6,500-600,0%
Frozen Bottle,2026-09-01,WK 36,Aurangabad- 1,Zomato,Lunch,FOFO,MH,280.0,0.0,14.0,270.0,0,1,0.0,280.0,200-300,0%
Madno,2026-09-01,WK 36,Aurangabad- 1,Zomato,Late Night,FOFO,MH,194.8,46.2,9.74,231.0,0,1,20.0,194.8,100-200,10%-20%
Madno,2026-09-01,WK 36,Aurangabad- 1,Zomato,Lunch,FOFO,MH,320.0,0.0,16.0,310.0,0,1,0.0,320.0,300-400,0%
Frozen Bottle,2026-09-01,WK 36,Avadi,In Store,Dinner,FOFO,TN,3101.23,0.0,155.14,3101.23,0,11,0.0,281.93,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Avadi,In Store,Lunch,FOFO,TN,862.0,0.0,43.1,862.0,0,4,0.0,215.5,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Avadi,In Store,Snacks,FOFO,TN,2837.0,0.0,141.9,2837.0,0,10,0.0,283.7,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Avadi,Swiggy,Dinner,FOFO,TN,1428.0,0.0,69.42,1388.0,0,3,0.0,476.0,400-500,0%
Frozen Bottle,2026-09-01,WK 36,Avadi,Swiggy,Lunch,FOFO,TN,632.0,0.0,30.62,612.0,0,2,0.0,316.0,300-400,0%
Frozen Bottle,2026-09-01,WK 36,Avadi,Zomato,Dinner,FOFO,TN,305.0,80.0,15.26,375.0,0,1,21.333333333333336,305.0,300-400,20%-30%
Frozen Bottle,2026-09-01,WK 36,Avadi,Zomato,Lunch,FOFO,TN,190.0,80.0,9.5,260.0,0,1,30.76923076923077,190.0,100-200,30%-40%
Frozen Bottle,2026-09-01,WK 36,Avadi,Zomato,Snacks,FOFO,TN,1370.0,431.0,68.47999999999999,1751.0,0,2,24.614505996573385,685.0,600-900,20%-30%
Madno,2026-09-01,WK 36,Avadi,Swiggy,Snacks,FOFO,TN,598.94,384.91,27.94,943.85,0,1,40.78084441383695,598.94,500-600,40%-50%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,In Store,Dinner,FOFO,KA,1693.23,0.0,84.76,1693.23,0,11,0.0,153.93,100-200,0%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,In Store,Lunch,FOFO,KA,198.0,0.0,9.9,198.0,0,1,0.0,198.0,100-200,0%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,In Store,Snacks,FOFO,KA,863.0,0.0,43.18,863.0,0,4,0.0,215.75,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,Swiggy,Dinner,FOFO,KA,510.01,59.99,24.5,550.0,0,1,10.907272727272728,510.01,500-600,10%-20%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,Swiggy,Late Night,FOFO,KA,672.0,0.0,32.6,652.0,0,1,0.0,672.0,600-900,0%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,Swiggy,Snacks,FOFO,KA,324.0,134.0,16.22,458.0,0,2,29.257641921397383,162.0,100-200,20%-30%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,Zomato,Breakfast,FOFO,KA,150.7,60.3,7.54,201.0,0,1,30.0,150.7,100-200,20%-30%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,Zomato,Dinner,FOFO,KA,1084.0,555.0,54.24,1589.0,0,4,34.927627438640656,271.0,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,Zomato,Late Night,FOFO,KA,2029.1,1099.9,101.48,3019.0,0,8,36.43259357403114,253.6375,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,Zomato,Lunch,FOFO,KA,670.3,319.7,33.52,950.0,0,3,33.652631578947364,223.4333333333333,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,Ayyappa Nagar,Zomato,Snacks,FOFO,KA,1168.0,140.0,58.4,1258.0,0,3,11.128775834658189,389.3333333333333,300-400,10%-20%
Boba Bar,2026-09-01,WK 36,BTM Layout,Swiggy,Late Night,COCO,KA,198.0,204.33,9.9,402.33,0,2,50.7866676608754,99.0,0-100,50%-60%
Boba Bar,2026-09-01,WK 36,BTM Layout,Swiggy,Lunch,COCO,KA,168.0,152.0,8.4,320.0,0,1,47.5,168.0,100-200,40%-50%
Boba Bar,2026-09-01,WK 36,BTM Layout,Zomato,Late Night,COCO,KA,152.5,47.5,7.62,190.0,0,1,25.0,152.5,100-200,20%-30%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,In Store,Dinner,COCO,KA,1096.1,509.9,54.86,1606.0,0,9,31.749688667496883,121.78888888888888,100-200,30%-40%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,In Store,Lunch,COCO,KA,526.0,0.0,26.32,526.0,0,3,0.0,175.33333333333334,100-200,0%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,In Store,Snacks,COCO,KA,997.41,356.82,49.900000000000006,1354.23,0,10,26.348552313861013,99.741,0-100,20%-30%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Ownly,Dinner,COCO,KA,642.0,0.0,32.1,642.0,0,4,0.0,160.5,100-200,0%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Ownly,Late Night,COCO,KA,514.0,0.0,25.7,514.0,0,2,0.0,257.0,200-300,0%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Swiggy,Dinner,COCO,KA,2905.01,1446.65,137.32,4191.66,0,15,34.51257974167753,193.6673333333333,100-200,30%-40%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Swiggy,Late Night,COCO,KA,3997.0,2387.99,188.42,6154.99,0,16,38.79762599126887,249.8125,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Swiggy,Lunch,COCO,KA,574.0,346.0,27.200000000000003,890.0,0,3,38.87640449438202,191.3333333333333,100-200,30%-40%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Swiggy,Snacks,COCO,KA,2116.0,1324.0,99.86,3320.0,0,10,39.87951807228916,211.6,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Zomato,Dinner,COCO,KA,1258.83,892.5,62.96,2071.33,0,5,43.088257303278574,251.766,200-300,40%-50%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Zomato,Late Night,COCO,KA,2395.82,1243.1799999999998,119.88,3479.0,0,10,35.73383156079333,239.582,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Zomato,Lunch,COCO,KA,427.2,191.8,21.36,599.0,0,2,32.02003338898164,213.6,200-300,30%-40%
Frozen Bottle,2026-09-01,WK 36,BTM Layout,Zomato,Snacks,COCO,KA,1054.5,587.5,52.760000000000005,1582.0,0,6,37.13653603034134,175.75,100-200,30%-40%
Madno,2026-09-01,WK 36,BTM Layout,Ownly,Dinner,COCO,KA,185.0,0.0,9.26,185.0,0,1,0.0,185.0,100-200,0%
Madno,2026-09-01,WK 36,BTM Layout,Swiggy,Dinner,COCO,KA,160.0,70.0,8.0,230.0,0,1,30.434782608695656,160.0,100-200,30%-40%
Madno,2026-09-01,WK 36,BTM Layout,Swiggy,Late Night,COCO,KA,1274.84,616.16,60.26,1821.0,0,7,33.836353651839644,182.12,100-200,30%-40%
Madno,2026-09-01,WK 36,BTM Layout,Zomato,Dinner,COCO,KA,942.0,802.0,47.12,1674.0,0,4,47.909199522102746,235.5,200-300,40%-50%
Madno,2026-09-01,WK 36,BTM Layout,Zomato,Late Night,COCO,KA,1020.9,251.1,51.04,1222.0,0,4,20.548281505728312,255.225,200-300,20%-30%
Madno,2026-09-01,WK 36,BTM Layout,Zomato,Lunch,COCO,KA,570.0,310.0,28.5,850.0,0,3,36.47058823529412,190.0,100-200,30%-40%
Madno,2026-09-01,WK 36,BTM Layout,Zomato,Snacks,COCO,KA,325.0,44.0,16.26,349.0,0,2,12.607449856733524,162.5,100-200,10%-20%
Boba Bar,2026-09-01,WK 36,Badlapur,Swiggy,Snacks,COCO,MH,109.0,91.0,4.96,190.0,0,1,47.89473684210526,109.0,100-200,40%-50%
Frozen Bottle,2026-09-01,WK 36,Badlapur,In Store,Dinner,COCO,MH,1644.0,0.0,82.24,1644.0,0,7,0.0,234.8571428571429,200-300,0%
Frozen Bottle,2026-09-01,WK 36,Badlapur,In Store,Late Night,COCO,MH,388.0,0.0,19.4,388.0,0,1,0.0,388.0,300-400,0%
Frozen Bottle,2026-09-01,WK 36,Badlapur,In Store,Lunch,COCO,MH,296.0,0.0,14.82,296.0,0,2,0.0,148.0,100-200,0%
Frozen Bottle,2026-09-01,WK 36,Badlapur,In Store,Snacks,COCO,MH,148.0,0.0,7.4,148.0,0,1,0.0,148.0,100-200,0%
Frozen Bottle,2026-09-01,WK 36,Badlapur,Swiggy,Dinner,COCO,MH,815.0,446.0,38.760000000000005,1221.0,0,3,36.52743652743653,271.6666666666667,200-300,30%-40%
